,Location,Day,month,dayhalf,age,First F,First M,Female count,Male count,Gender,crimetype
2413,Kundapur,1.0,8.0,0.0,25.0,0,0,1,3,2,Other case
2414,Udupi,0.0,8.0,0.0,29.0,0,0,1,2,2,Other case
2415,Kundapur,6.0,8.0,0.0,45.0,1,0,4,2,1,Other case
2416,Udupi,4.0,8.0,0.0,46.0,1,0,2,1,1,Accident case
2417,Karkala,4.0,8.0,0.0,39.0,0,0,1,1,2,Accident case
2418,Karkala,6.0,8.0,1.0,36.0,1,0,2,1,1,Jugari case
2419,Amasebailu,0.0,8.0,0.0,58.0,1,0,6,0,1,Jugari case
2420,Udupi,6.0,8.0,0.0,39.0,0,1,0,2,0,Other case
2421,Udupi,0.0,8.0,1.0,39.0,0,0,0,1,2,Other case
2422,Kota,5.0,8.0,1.0,45.0,1,0,1,0,1,Accident case
2423,Udupi,5.0,8.0,1.0,40.0,1,0,4,0,1,Accident case
2424,Hiriyadka,6.0,8.0,1.0,44.0,1,0,4,0,1,Jugari case
2425,Hiriyadka,6.0,8.0,1.0,43.0,1,0,4,1,1,Jugari case
2426,Udupi,6.0,8.0,0.0,58.0,1,0,2,0,1,Jugari case
2427,Ajekar,6.0,8.0,0.0,1.0,1,0,6,0,1,Jugari case
2428,Udupi,6.0,8.0,1.0,39.0,1,0,4,0,1,Jugari case
2429,Kollur,6.0,8.0,1.0,32.0,1,0,2,0,1,Jugari case
2430,Udupi,6.0,8.0,1.0,1.0,1,0,4,0,1,Jugari case
2431,Karkala,6.0,8.0,1.0,42.0,1,0,1,1,1,Jugari case
2432,Karkala,6.0,8.0,1.0,45.0,1,0,1,2,1,Jugari case
2433,Kollur,6.0,8.0,1.0,35.0,1,0,1,0,1,Jugari case
2434,Kundapur,6.0,8.0,0.0,62.0,1,0,2,1,1,Jugari case
2435,Kundapur,6.0,8.0,1.0,24.0,1,0,3,1,1,Jugari case
2436,Kundapur,6.0,8.0,1.0,25.0,1,0,2,1,1,Jugari case
2437,Byndoor,6.0,8.0,1.0,29.0,1,0,2,0,1,Jugari case
2438,Byndoor,6.0,8.0,1.0,35.0,1,0,1,0,1,Jugari case
2439,Udupi,6.0,8.0,0.0,36.0,1,0,1,2,1,Jugari case
2440,Shankaranarayana,6.0,8.0,1.0,58.0,1,0,1,1,1,Jugari case
2441,Hebri,6.0,8.0,0.0,51.0,1,0,2,0,1,Jugari case
2442,Kundapur,6.0,8.0,0.0,50.0,1,0,1,1,1,Jugari case
2443,Kota,6.0,8.0,1.0,61.0,1,0,3,0,1,Jugari case
2444,Kundapur,6.0,8.0,0.0,39.0,1,0,1,0,1,Jugari case
2445,Kundapur,6.0,8.0,0.0,38.0,1,0,1,0,1,Jugari case
2446,Sirva,6.0,8.0,1.0,29.0,1,0,2,0,1,Jugari case
2447,Udupi,6.0,8.0,0.0,30.0,1,0,1,0,1,Other case
2448,Udupi,6.0,8.0,1.0,39.0,1,0,2,1,1,Other case
2449,Udupi,6.0,8.0,1.0,39.0,1,0,2,0,1,Other case
2450,Byndoor,2.0,7.0,1.0,22.0,0,0,1,2,2,Accident case
2451,Ajekar,3.0,7.0,1.0,49.0,1,0,3,1,1,Other case
2452,Udupi,2.0,7.0,0.0,1.0,0,0,0,2,2,Other case
2453,Byndoor,3.0,8.0,0.0,25.0,0,0,1,2,2,Accident case
2454,Kota,5.0,8.0,1.0,36.0,1,0,1,1,1,Accident case
2455,Udupi,5.0,8.0,0.0,39.0,0,0,0,1,2,Use of drugs case
2456,Kundapur,2.0,6.0,0.0,47.0,0,0,0,0,2,Other case
2457,Udupi,4.0,9.0,1.0,42.0,1,0,2,0,1,Accident case
2458,Manipal,5.0,9.0,0.0,60.0,1,0,5,2,1,Accident case
2459,Udupi,5.0,9.0,0.0,42.0,1,0,2,4,1,Missing case
2460,Kundapur,5.0,9.0,1.0,57.0,1,0,2,0,1,Other case
2461,Kundapur,0.0,9.0,1.0,38.0,1,0,6,3,1,Other case
2462,Udupi,5.0,9.0,0.0,28.0,1,0,1,1,1,Accident case
2463,Hebri,5.0,9.0,0.0,37.0,1,0,2,2,1,Other case
2464,Udupi,4.0,7.0,0.0,59.0,1,0,6,1,1,Other case
2465,Kundapur,3.0,9.0,1.0,36.0,1,0,2,0,1,Accident case
2466,Udupi,1.0,1.0,1.0,57.0,1,0,1,0,1,Accident case
2467,Udupi,4.0,9.0,0.0,39.0,0,0,1,2,2,Use of drugs case
2468,Udupi,6.0,8.0,0.0,44.0,0,0,0,0,2,Theft case
2469,Udupi,5.0,7.0,0.0,53.0,0,0,3,3,2,Other case
2470,Kundapur,4.0,9.0,0.0,39.0,1,0,1,0,1,Accident case
2471,Byndoor,0.0,9.0,0.0,35.0,1,0,1,0,1,Accident case
2472,Byndoor,3.0,9.0,1.0,62.0,1,0,1,0,1,Other case
2473,Byndoor,2.0,9.0,1.0,40.0,0,1,6,3,0,Other case
2474,Manipal,2.0,9.0,1.0,39.0,1,0,4,1,1,Accident case
2475,Udupi,2.0,9.0,0.0,21.0,1,0,1,0,1,Accident case
2476,Shankaranarayana,2.0,9.0,1.0,33.0,1,0,2,1,1,Other case
2477,Udupi,2.0,9.0,0.0,40.0,1,0,1,0,1,Accident case
2478,Udupi,0.0,9.0,0.0,51.0,1,0,3,1,1,Accident case
2479,Udupi,2.0,9.0,1.0,34.0,1,0,1,1,1,Accident case
2480,Udupi,2.0,9.0,1.0,42.0,0,0,1,2,2,Accident case
2481,Byndoor,1.0,9.0,0.0,21.0,1,0,1,0,1,Accident case
2482,Udupi,2.0,9.0,1.0,18.0,1,0,1,0,1,Other case
2483,Kota,5.0,8.0,0.0,38.0,1,0,2,0,1,Accident case
2484,Karkala,0.0,9.0,1.0,19.0,0,0,0,0,2,Accident case
2485,Manipal,1.0,9.0,1.0,28.0,1,0,4,1,1,Other case
2486,Karkala,0.0,9.0,1.0,34.0,1,0,1,0,1,Accident case
2487,Kota,0.0,9.0,0.0,26.0,1,0,2,1,1,Other case
2490,Hebri,2.0,7.0,1.0,27.0,1,0,4,0,1,Accident case
2491,Udupi,0.0,9.0,1.0,40.0,1,0,2,0,1,Accident case
2492,Udupi,4.0,8.0,0.0,39.0,0,0,0,0,2,Theft case
2493,Udupi,1.0,9.0,0.0,32.0,1,0,2,1,1,Other case
2494,Hiriyadka,0.0,9.0,1.0,46.0,1,0,2,1,1,Other case
2495,Udupi,2.0,7.0,0.0,39.0,1,0,2,0,1,Other case
2496,Kota,2.0,3.0,0.0,39.0,0,0,0,0,2,Other case
2497,Kundapur,0.0,9.0,1.0,39.0,0,0,0,0,2,Accident case
2498,Kollur,0.0,9.0,1.0,33.0,0,1,2,3,0,Missing case
2500,Kollur,1.0,9.0,0.0,43.0,1,0,2,1,1,Accident case
2501,Udupi,6.0,5.0,0.0,69.0,1,0,6,9,1,Other case
2502,Udupi,2.0,7.0,0.0,33.0,0,0,0,0,2,Other case
2503,Karkala,1.0,9.0,1.0,39.0,1,0,2,0,1,Jugari case
2504,Byndoor,6.0,9.0,0.0,57.0,1,0,2,3,1,Other case
2505,Udupi,1.0,9.0,0.0,53.0,1,0,2,0,1,Other case
2506,Udupi,0.0,9.0,0.0,28.0,0,1,5,3,0,Accident case
2507,Kundapur,0.0,9.0,0.0,45.0,0,0,0,0,2,Accident case
2508,Kundapur,0.0,9.0,0.0,39.0,0,0,0,0,2,Accident case
2509,Manipal,6.0,9.0,1.0,39.0,1,0,1,1,1,Accident case
2511,Udupi,6.0,9.0,0.0,45.0,1,0,1,0,1,Accident case
2512,Kundapur,1.0,10.0,1.0,39.0,1,0,1,0,1,Accident case
2513,Shankaranarayana,0.0,10.0,1.0,36.0,0,0,0,0,2,Theft case
2514,Kota,1.0,10.0,0.0,66.0,0,0,0,0,2,Other case
2515,Kota,2.0,7.0,0.0,65.0,0,0,0,1,2,Other case
2516,Kota,2.0,10.0,0.0,39.0,1,0,2,1,1,Other case
2517,Udupi,5.0,10.0,0.0,24.0,0,1,2,2,0,Missing case
2518,Byndoor,2.0,7.0,0.0,71.0,0,0,0,0,2,Other case
2519,Byndoor,2.0,7.0,0.0,74.0,0,0,0,0,2,Other case
2520,Byndoor,1.0,10.0,0.0,40.0,0,0,2,2,2,Other case
2521,Kundapur,4.0,4.0,0.0,48.0,0,0,2,5,2,Other case
2522,Kollur,0.0,10.0,0.0,28.0,1,0,1,2,1,Accident case
2523,Udupi,0.0,10.0,0.0,54.0,0,0,2,1,2,Accident case
2524,Kundapur,6.0,10.0,1.0,57.0,1,0,2,0,1,Accident case
2525,Udupi,0.0,10.0,0.0,1.0,1,0,2,1,1,Other case
2526,Kundapur,0.0,10.0,0.0,38.0,1,0,4,5,1,Other case
2527,Byndoor,2.0,7.0,0.0,70.0,0,0,0,0,2,Other case
2528,Udupi,0.0,10.0,0.0,58.0,1,0,3,0,1,Other case
2529,Byndoor,5.0,10.0,0.0,22.0,1,0,4,1,1,Accident case
2530,Karkala,6.0,10.0,0.0,25.0,0,0,0,0,2,Accident case
2531,Kundapur,5.0,10.0,1.0,28.0,0,0,0,0,2,Accident case
2532,Udupi,4.0,10.0,1.0,39.0,1,0,1,0,1,Theft case
2533,Byndoor,6.0,10.0,1.0,26.0,1,0,2,0,1,Other case
2534,Udupi,6.0,10.0,1.0,65.0,1,0,6,2,1,Other case
2535,Udupi,5.0,10.0,0.0,29.0,1,0,2,0,1,Accident case
2536,Kundapur,5.0,12.0,0.0,48.0,0,0,0,2,2,Other case
2537,Kundapur,4.0,10.0,1.0,35.0,1,0,2,1,1,Accident case
2538,Udupi,4.0,10.0,1.0,30.0,1,0,5,0,1,Accident case
2539,Udupi,4.0,10.0,0.0,24.0,1,0,2,0,1,Jugari case
2540,Udupi,5.0,10.0,0.0,10.0,1,0,3,1,1,Accident case
2541,Kota,6.0,10.0,1.0,41.0,1,0,2,1,1,Accident case
2542,Kota,0.0,10.0,0.0,56.0,1,0,3,3,1,Accident case
2543,Kundapur,6.0,10.0,1.0,62.0,0,1,1,2,0,Other case
2544,Byndoor,0.0,10.0,0.0,19.0,1,0,4,0,1,Other case
2545,Kundapur,5.0,10.0,1.0,39.0,0,1,0,3,0,Accident case
2546,Udupi,5.0,10.0,0.0,67.0,1,0,3,2,1,Theft case
2547,Udupi,4.0,10.0,0.0,25.0,0,0,0,3,2,Other case
2548,Udupi,5.0,10.0,1.0,25.0,0,0,0,1,2,Other case
2549,Kollur,5.0,10.0,0.0,46.0,1,0,1,0,1,Accident case
2550,Kundapur,4.0,10.0,0.0,30.0,1,0,1,0,1,Accident case
2551,Udupi,2.0,7.0,0.0,47.0,0,0,0,2,2,Other case
2552,Udupi,5.0,10.0,0.0,39.0,1,0,1,0,1,Accident case
2553,Byndoor,4.0,10.0,1.0,53.0,0,0,2,1,2,Accident case
2554,Udupi,6.0,5.0,1.0,21.0,1,0,1,7,1,Other case
2555,Kota,4.0,10.0,0.0,39.0,0,1,2,2,0,Accident case
2556,Udupi,3.0,10.0,1.0,17.0,1,0,4,2,1,Accident case
2557,Kollur,3.0,10.0,0.0,62.0,1,0,1,0,1,Accident case
2558,Udupi,3.0,10.0,0.0,39.0,1,0,1,1,1,Other case
2559,Byndoor,2.0,10.0,0.0,28.0,1,0,1,1,1,Accident case
2560,Hiriyadka,2.0,7.0,0.0,32.0,0,1,1,3,0,Missing case
2561,Kundapur,3.0,10.0,0.0,39.0,0,0,0,0,2,Accident case
2562,Shankaranarayana,1.0,10.0,1.0,39.0,1,0,2,0,1,Accident case
2563,Udupi,2.0,10.0,1.0,50.0,0,0,3,2,2,Accident case
2564,Kollur,2.0,10.0,1.0,35.0,0,0,0,0,2,Accident case
2565,Udupi,5.0,11.0,0.0,35.0,0,0,2,2,2,Accident case
2566,Kota,5.0,11.0,0.0,43.0,0,0,0,0,2,Accident case
2567,Kundapur,5.0,11.0,1.0,56.0,1,0,1,0,1,Other case
2568,Byndoor,2.0,7.0,0.0,60.0,0,0,1,4,2,Other case
2569,Kota,5.0,1.0,0.0,32.0,1,0,1,0,1,Other case
2570,Kota,4.0,11.0,0.0,39.0,0,1,1,2,0,Other case
2571,Udupi,2.0,10.0,1.0,32.0,0,0,1,2,2,Accident case
2572,Udupi,1.0,8.0,0.0,33.0,1,0,2,0,1,Accident case
2573,Udupi,2.0,10.0,0.0,29.0,0,0,0,1,2,Accident case
2574,Kundapur,2.0,10.0,1.0,39.0,0,0,0,0,2,Other case
2575,Udupi,3.0,10.0,0.0,27.0,1,0,1,0,1,Other case
2576,Kundapur,1.0,1.0,0.0,24.0,1,0,1,1,1,Other case
2577,Manipal,1.0,10.0,1.0,25.0,1,0,1,1,1,Other case
2578,Hebri,2.0,10.0,1.0,35.0,0,0,1,1,2,Accident case
2579,Kundapur,2.0,10.0,0.0,43.0,1,0,1,2,1,Accident case
2580,Kundapur,2.0,7.0,0.0,44.0,0,0,0,0,2,Fraud case
2581,Udupi,2.0,10.0,0.0,58.0,1,0,3,1,1,Accident case
2582,Kundapur,2.0,10.0,0.0,48.0,1,0,1,0,1,Accident case
2583,Hebri,3.0,10.0,0.0,16.0,0,0,0,2,2,Other case
2584,Byndoor,1.0,10.0,0.0,58.0,1,0,8,0,1,Accident case
2585,Udupi,1.0,10.0,1.0,67.0,1,0,2,0,1,Missing case
2586,Udupi,1.0,10.0,1.0,28.0,1,0,3,1,1,Accident case
2587,Manipal,4.0,10.0,1.0,20.0,1,0,1,0,1,Theft case
2588,Udupi,1.0,10.0,1.0,27.0,1,0,2,0,1,Other case
2589,Sirva,0.0,10.0,0.0,54.0,0,0,2,4,2,Other case
2590,Hiriyadka,1.0,10.0,1.0,47.0,1,0,4,5,1,Other case
2591,Udupi,6.0,10.0,0.0,41.0,1,0,1,1,1,Theft case
2593,Karkala,1.0,10.0,0.0,42.0,1,0,1,2,1,Accident case
2594,Kota,0.0,10.0,0.0,35.0,0,0,2,1,2,Accident case
2595,Kota,0.0,10.0,1.0,70.0,1,0,3,0,1,Accident case
2596,Kundapur,0.0,10.0,1.0,53.0,0,0,1,1,2,Accident case
2597,Karkala,1.0,11.0,0.0,47.0,1,0,2,0,1,Accident case
2600,Kundapur,0.0,11.0,0.0,26.0,1,0,2,0,1,Accident case
2601,Udupi,0.0,11.0,0.0,33.0,0,0,0,2,2,Accident case
2602,Udupi,6.0,11.0,1.0,65.0,1,0,2,1,1,Accident case
2603,Byndoor,2.0,7.0,0.0,52.0,0,0,0,0,2,Accident case
2604,Hebri,0.0,11.0,0.0,39.0,1,0,1,0,1,Theft case
2605,Udupi,0.0,11.0,0.0,25.0,1,0,2,1,1,Jugari case
2606,Udupi,6.0,11.0,0.0,40.0,0,0,3,2,2,Other case
2607,Udupi,6.0,11.0,0.0,24.0,1,0,3,2,1,Other case
2608,Udupi,2.0,7.0,0.0,37.0,1,0,2,0,1,Accident case
2609,Udupi,2.0,7.0,0.0,39.0,1,0,6,3,1,Accident case
2610,Sirva,5.0,11.0,0.0,48.0,0,0,0,1,2,Accident case
2611,Udupi,2.0,7.0,0.0,39.0,1,0,2,3,1,Accident case
2612,Udupi,5.0,11.0,1.0,22.0,0,0,5,2,2,Accident case
2613,Karkala,5.0,11.0,1.0,22.0,0,0,2,2,2,Accident case
2614,Karkala,2.0,7.0,1.0,34.0,0,0,1,1,2,Accident case
2615,Kundapur,1.0,11.0,0.0,34.0,1,0,2,0,1,Accident case
2616,Shankaranarayana,1.0,11.0,0.0,39.0,1,0,1,0,1,Accident case
2617,Kollur,4.0,11.0,0.0,38.0,1,0,1,0,1,Accident case
2619,Udupi,6.0,10.0,0.0,39.0,0,0,2,2,2,Other case
2620,Udupi,4.0,11.0,0.0,39.0,0,0,0,0,2,Accident case
2621,Udupi,4.0,11.0,0.0,24.0,1,0,2,0,1,Other case
2622,Kundapur,2.0,7.0,0.0,38.0,1,0,2,4,1,Other case
2623,Ajekar,0.0,11.0,0.0,24.0,1,0,1,1,1,Other case
2624,Kollur,3.0,11.0,0.0,31.0,1,0,3,0,1,Accident case
2625,Kundapur,3.0,11.0,0.0,22.0,0,0,0,0,2,Accident case
2627,Udupi,0.0,10.0,0.0,66.0,0,0,0,1,2,Theft case
2628,Kundapur,5.0,11.0,1.0,48.0,0,0,0,0,2,Accident case
2629,Karkala,2.0,7.0,1.0,39.0,1,0,1,0,1,Accident case
2630,Kollur,3.0,11.0,0.0,39.0,0,0,0,0,2,Theft case
2632,Udupi,3.0,11.0,1.0,27.0,1,0,3,0,1,Accident case
2633,Udupi,3.0,11.0,0.0,39.0,1,0,1,0,1,Accident case
2634,Hebri,4.0,11.0,1.0,39.0,0,0,1,1,2,Accident case
2635,Udupi,2.0,11.0,1.0,21.0,1,0,3,2,1,Accident case
2636,Byndoor,4.0,11.0,0.0,25.0,0,0,2,1,2,Accident case
2637,Manipal,3.0,11.0,1.0,33.0,0,1,1,2,0,Accident case
2638,Udupi,5.0,11.0,0.0,60.0,0,0,0,1,2,Theft case
2639,Kota,2.0,11.0,1.0,13.0,1,0,1,0,1,Accident case
2640,Kundapur,2.0,7.0,1.0,39.0,0,0,0,0,2,Accident case
2641,Kundapur,2.0,7.0,1.0,39.0,1,0,1,0,1,Accident case
2642,Kundapur,2.0,7.0,0.0,76.0,0,1,1,1,0,Accident case
2643,Udupi,2.0,11.0,1.0,30.0,1,0,2,0,1,Accident case
2644,Shankaranarayana,2.0,11.0,0.0,28.0,1,0,2,0,1,Accident case
2645,Kundapur,3.0,11.0,1.0,58.0,0,0,0,0,2,Other case
2646,Udupi,2.0,11.0,0.0,27.0,1,0,1,0,1,Other case
2647,Udupi,2.0,11.0,0.0,26.0,1,0,1,0,1,Other case
2648,Sirva,3.0,11.0,1.0,63.0,1,0,2,0,1,Other case
2649,Udupi,2.0,7.0,0.0,34.0,0,0,1,1,2,Other case
2650,Udupi,1.0,11.0,0.0,49.0,1,0,4,1,1,Accident case
2651,Amasebailu,2.0,7.0,0.0,35.0,0,0,0,0,2,Other case
2652,Udupi,2.0,11.0,0.0,39.0,0,0,0,0,2,Other case
2653,Udupi,2.0,11.0,1.0,39.0,1,0,3,1,1,Other case
2654,Kundapur,2.0,12.0,1.0,39.0,0,0,0,0,2,Accident case
2655,Kota,2.0,11.0,0.0,23.0,1,0,1,0,1,Accident case
2656,Karkala,0.0,11.0,0.0,22.0,0,0,0,1,2,Accident case
2657,Shankaranarayana,1.0,11.0,1.0,34.0,0,0,0,0,2,Theft case
2658,Karkala,0.0,11.0,0.0,25.0,0,0,0,1,2,Theft case
2659,Kollur,2.0,11.0,0.0,1.0,1,0,1,1,1,Other case
2660,Udupi,1.0,11.0,0.0,42.0,1,0,2,1,1,Accident case
2661,Kota,1.0,11.0,1.0,24.0,1,0,1,1,1,Accident case
2662,Udupi,6.0,10.0,0.0,65.0,0,1,0,5,0,Theft case
2663,Shankaranarayana,2.0,7.0,1.0,39.0,0,0,0,0,2,Accident case
2664,Udupi,4.0,11.0,0.0,1.0,1,0,3,2,1,Other case
2665,Kundapur,4.0,7.0,0.0,39.0,0,0,0,1,2,Other case
2666,Kundapur,4.0,7.0,0.0,39.0,0,0,0,0,2,Other case
2667,Udupi,2.0,7.0,0.0,41.0,1,0,3,2,1,Other case
2668,Udupi,2.0,7.0,0.0,45.0,0,0,0,0,2,Other case
2669,Hebri,2.0,7.0,0.0,39.0,1,0,1,0,1,Other case
2673,Udupi,2.0,11.0,1.0,24.0,1,0,2,1,1,Accident case
2674,Kundapur,4.0,11.0,0.0,18.0,1,0,2,2,1,Accident case
2675,Kundapur,4.0,11.0,0.0,17.0,0,0,0,1,2,Other case
2676,Udupi,2.0,11.0,1.0,24.0,1,0,1,0,1,Accident case
2677,Manipal,2.0,7.0,0.0,42.0,1,0,1,0,1,Fraud case
2678,Kundapur,0.0,3.0,0.0,54.0,0,0,0,0,2,Fraud case
2679,Kundapur,3.0,6.0,0.0,54.0,0,0,0,0,2,Fraud case
2680,Kundapur,6.0,8.0,0.0,39.0,1,0,2,0,1,Fraud case
2681,Udupi,2.0,11.0,1.0,40.0,1,0,5,1,1,Accident case
2682,Shankaranarayana,1.0,11.0,0.0,40.0,1,0,1,1,1,Other case
2683,Kundapur,2.0,11.0,0.0,66.0,0,0,1,2,2,Other case
2684,Byndoor,3.0,11.0,1.0,48.0,0,0,0,2,2,Other case
2685,Kundapur,1.0,11.0,1.0,39.0,0,0,0,0,2,Accident case
2686,Kollur,2.0,7.0,0.0,9.0,0,0,0,3,2,Other case
2687,Udupi,2.0,11.0,0.0,31.0,1,0,2,0,1,Accident case
2688,Kota,1.0,11.0,0.0,45.0,1,0,1,1,1,Other case
2689,Kota,6.0,11.0,0.0,30.0,0,0,2,4,2,Other case
2690,Karkala,1.0,11.0,1.0,38.0,1,0,3,1,1,Accident case
2691,Udupi,0.0,11.0,0.0,40.0,0,0,0,1,2,Accident case
2692,Karkala,0.0,11.0,0.0,34.0,1,0,4,0,1,Accident case
2693,Byndoor,1.0,11.0,0.0,57.0,0,0,3,2,2,Other case
2694,Udupi,6.0,11.0,0.0,34.0,1,0,1,0,1,Accident case
2696,Udupi,4.0,8.0,0.0,39.0,0,1,1,7,0,Other case
2697,Udupi,6.0,11.0,0.0,52.0,1,0,1,0,1,Accident case
2698,Kota,0.0,11.0,0.0,32.0,1,0,1,0,1,Accident case
2699,Byndoor,6.0,11.0,1.0,24.0,1,0,1,0,1,Accident case
2700,Byndoor,6.0,11.0,1.0,37.0,1,0,2,0,1,Other case
2701,Byndoor,6.0,11.0,1.0,48.0,0,0,4,2,2,Other case
2702,Sirva,0.0,11.0,0.0,62.0,0,1,0,1,0,Other case
2703,Kundapur,6.0,11.0,0.0,36.0,0,0,1,3,2,Other case
2704,Kundapur,6.0,11.0,1.0,50.0,0,0,1,2,2,Other case
2705,Udupi,4.0,5.0,0.0,1.0,0,1,0,2,0,Other case
2706,Manipal,6.0,11.0,0.0,39.0,1,0,4,2,1,Other case
2707,Sirva,1.0,12.0,0.0,33.0,1,0,4,0,1,Accident case
2708,Kollur,0.0,12.0,0.0,48.0,1,0,2,0,1,Accident case
2709,Shankaranarayana,0.0,12.0,0.0,34.0,1,0,2,0,1,Accident case
2710,Udupi,6.0,12.0,0.0,65.0,1,0,5,1,1,Accident case
2711,Karkala,2.0,7.0,1.0,49.0,1,0,1,0,1,Jugari case
2712,Kundapur,6.0,12.0,1.0,50.0,0,0,0,0,2,Accident case
2713,Udupi,0.0,12.0,0.0,29.0,0,0,0,0,2,Theft case
2714,Kundapur,6.0,12.0,1.0,44.0,0,0,0,1,2,Theft case
2715,Manipal,0.0,12.0,0.0,65.0,0,0,0,1,2,Other case
2716,Kota,5.0,11.0,0.0,25.0,1,0,2,0,1,Accident case
2717,Udupi,5.0,11.0,0.0,35.0,1,0,7,1,1,Accident case
2718,Kaapu,6.0,12.0,0.0,31.0,0,0,2,7,2,Accident case
2719,Udupi,5.0,11.0,1.0,38.0,1,0,1,1,1,Accident case
2721,Sirva,0.0,6.0,0.0,70.0,0,0,0,4,2,Other case
2722,Kundapur,4.0,11.0,0.0,42.0,1,0,1,0,1,Accident case
2723,Udupi,4.0,11.0,1.0,44.0,1,0,2,3,1,Accident case
2724,Kundapur,2.0,11.0,1.0,39.0,1,0,1,0,1,Accident case
2725,Udupi,5.0,11.0,1.0,38.0,1,0,3,0,1,Accident case
2726,Kundapur,5.0,11.0,1.0,52.0,1,0,2,0,1,Jugari case
2727,Kundapur,5.0,11.0,1.0,48.0,1,0,2,0,1,Jugari case
2728,Kota,6.0,8.0,0.0,65.0,0,0,0,0,2,Fraud case
2729,Byndoor,2.0,7.0,0.0,65.0,0,0,0,0,2,Other case
2730,Byndoor,5.0,11.0,0.0,32.0,1,0,1,1,1,Other case
2731,Kollur,4.0,11.0,0.0,42.0,1,0,3,0,1,Other case
2732,Hebri,5.0,11.0,0.0,39.0,1,0,2,0,1,Other case
2733,Hebri,6.0,12.0,1.0,39.0,0,0,0,0,2,Other case
2734,Udupi,4.0,11.0,1.0,39.0,0,0,0,2,2,Accident case
2735,Kundapur,5.0,11.0,0.0,45.0,1,0,2,1,1,Jugari case
2736,Kundapur,1.0,12.0,1.0,28.0,0,0,0,0,2,Accident case
2737,Sirva,1.0,12.0,1.0,32.0,1,0,3,0,1,Accident case
2738,Udupi,1.0,12.0,0.0,24.0,1,0,2,2,1,Accident case
2739,Udupi,1.0,12.0,1.0,45.0,0,0,0,0,2,Accident case
2740,Byndoor,0.0,12.0,0.0,64.0,1,0,2,0,1,Other case
2741,Udupi,1.0,12.0,0.0,43.0,0,0,1,3,2,Other case
2742,Kollur,0.0,12.0,0.0,36.0,0,0,0,1,2,Accident case
2743,Karkala,2.0,7.0,0.0,38.0,0,0,0,0,2,Accident case
2744,Kundapur,2.0,7.0,0.0,21.0,1,0,4,2,1,Missing case
2745,Kundapur,0.0,12.0,1.0,60.0,0,0,0,4,2,Other case
2746,Kundapur,0.0,12.0,1.0,61.0,1,0,1,0,1,Other case
2747,Karkala,6.0,12.0,0.0,34.0,0,0,0,1,2,Accident case
2748,Udupi,1.0,12.0,1.0,52.0,1,0,2,0,1,Accident case
2749,Sirva,6.0,12.0,0.0,19.0,0,1,0,2,0,Accident case
2750,Udupi,6.0,12.0,1.0,61.0,1,0,1,1,1,Accident case
2751,Kundapur,6.0,12.0,0.0,39.0,1,0,2,0,1,Jugari case
2752,Amasebailu,3.0,12.0,0.0,24.0,0,0,0,5,2,Other case
2753,Byndoor,4.0,12.0,1.0,30.0,0,0,0,1,2,Accident case
2754,Shankaranarayana,3.0,12.0,0.0,38.0,1,0,2,3,1,Accident case
2755,Udupi,6.0,12.0,0.0,40.0,1,0,2,0,1,Accident case
2756,Kundapur,5.0,12.0,1.0,37.0,1,0,1,0,1,Missing case
2757,Byndoor,5.0,12.0,0.0,23.0,0,0,2,1,2,Accident case
2758,Byndoor,3.0,12.0,0.0,55.0,1,0,3,1,1,Accident case
2759,Kundapur,3.0,12.0,1.0,67.0,0,0,1,1,2,Accident case
2760,Kota,4.0,12.0,0.0,24.0,1,0,5,2,1,Missing case
2761,Kundapur,5.0,12.0,0.0,52.0,1,0,2,0,1,Other case
2762,Udupi,2.0,12.0,1.0,39.0,1,0,4,2,1,Other case
2763,Kundapur,4.0,12.0,0.0,39.0,0,0,0,1,2,Theft case
2764,Udupi,5.0,12.0,1.0,39.0,1,0,2,0,1,Accident case
2765,Manipal,2.0,7.0,1.0,39.0,0,0,0,1,2,Accident case
2766,Shankaranarayana,2.0,7.0,0.0,39.0,0,1,2,3,0,Other case
2767,Kundapur,2.0,7.0,0.0,39.0,1,0,4,0,1,Jugari case
2768,Udupi,2.0,7.0,0.0,39.0,0,1,1,4,0,Accident case
2769,Kollur,4.0,12.0,0.0,39.0,0,0,1,1,2,Accident case
2770,Byndoor,4.0,12.0,0.0,39.0,1,0,3,1,1,Accident case
2772,Kundapur,0.0,2.0,1.0,39.0,0,0,0,2,2,Other case
2773,Udupi,5.0,12.0,0.0,39.0,0,0,1,1,2,Other case
2774,Kundapur,4.0,12.0,0.0,39.0,1,0,1,0,1,Accident case
2775,Kundapur,2.0,12.0,0.0,39.0,1,0,1,2,1,Accident case
2777,Udupi,2.0,12.0,1.0,32.0,1,0,1,1,1,Accident case
2778,Byndoor,2.0,7.0,0.0,32.0,0,0,0,0,2,Accident case
2779,Udupi,2.0,12.0,1.0,58.0,0,0,4,2,2,Accident case
2780,Manipal,2.0,12.0,1.0,39.0,1,0,1,0,1,Other case
2781,Karkala,1.0,12.0,1.0,38.0,1,0,2,1,1,Accident case
2782,Karkala,1.0,12.0,1.0,27.0,1,0,3,0,1,Accident case
2783,Kundapur,1.0,12.0,0.0,22.0,0,0,0,0,2,Accident case
2784,Udupi,2.0,12.0,0.0,68.0,1,0,3,3,1,Fraud case
